标题,小区,年限,户型,面积,楼层,单价,装修,总价,地址1,地址2,地址3,发布日期,url
碧桂园海帆轩，南北对流，只要153万两房,南沙碧桂园,2012,2室2厅1卫,76.0,低层(共12层),20131.0,简单装修,153,南沙,金洲,进港大道130-180号,2018年05月14日,https://guangzhou.anjuke.com/prop/view/A1230786419?from=filter&spread=commsearch_p&position=879&kwtype=filter&now_time=1529383468
金茂湾 业主急售 可公积金 省级学位 房,方兴金茂湾,2013,2室1厅1卫,76.0,中层(共13层),24868.0,简单装修,189,南沙,黄阁,凤凰大道,2018年06月01日,https://guangzhou.anjuke.com/prop/view/A1264664892?from=filter&spread=commsearch_p&position=878&kwtype=filter&now_time=1529383468
真实 桥东万和苑 精装2房 环境幽美安静舒适 楼龄新,万和苑,2000,2室1厅1卫,71.3,低层(共12层),25961.0,简单装修,185,荔湾,滘口,芳村兴东路17号,2018年06月17日,https://guangzhou.anjuke.com/prop/view/A1286771496?from=filter-saleMetro&spread=commsearch_p&position=877&kwtype=filter&now_time=1529383468
黄埔 开发区 华燊大厦  电梯中层三房   附一小学位,华燊大厦,2006,3室1厅1卫,76.0,中层(共13层),20526.0,简单装修,156,黄埔,黄埔开发区,青年路483号,2018年04月17日,https://guangzhou.anjuke.com/prop/view/A1191280785?from=filter&spread=commsearch_p&position=876&kwtype=filter&now_time=1529383468
舒适通透 阳光入户 精装拎包入住 地铁口物业,美力百富雅苑二期,2010,2室2厅1卫,75.0,高层(共16层),22666.0,简单装修,170,花都,旧区,田美路,2018年05月24日,https://guangzhou.anjuke.com/prop/view/A1251290531?from=filter&spread=commsearch_p&position=875&kwtype=filter&now_time=1529383468
黄埔祥晖广场祥和阁164万电梯两房 南 钥匙在手随时看房急售,祥和阁,2000,2室1厅1卫,71.0,高层(共15层),23098.0,简单装修,164,黄埔,文冲,黄埔东路1391号,2018年06月03日,https://guangzhou.anjuke.com/prop/view/A1267388711?from=filter&spread=commsearch_p&position=874&kwtype=filter&now_time=1529383468
公元前地铁上，静中带旺，回民小学学位，低税费,府前路小区,2010,2室1厅1卫,70.0,中层(共12层),24285.0,简单装修,170,越秀,公园前,府前路7号,2018年06月13日,https://guangzhou.anjuke.com/prop/view/A1281108781?from=filter-saleMetro&spread=commsearch_p&position=873&kwtype=filter&now_time=1529383468
富港花园首付53万低总价小三房 户型实用方正 刚需好选择,南沙富港花园,2008,3室2厅1卫,76.0,中层(共12层),21315.0,简单装修,162,南沙,金洲,进港大道,2018年04月12日,https://guangzhou.anjuke.com/prop/view/A1184180813?from=filter&spread=commsearch_p&position=872&kwtype=filter&now_time=1529383468
业主诚心出售  中高楼层视野好  南北对流  过五唯一税费低,江南大厦,2014,2室2厅1卫,76.0,中层(共17层),23026.0,简单装修,175,番禺,市桥,桥兴大道5号,2018年06月02日,https://guangzhou.anjuke.com/prop/view/A1265193288?from=filter&spread=commsearch_p&position=871&kwtype=filter&now_time=1529383468
岗贝路云天翠庭 精装修1房1厅 格局方正 小区安静舒适,云天翠庭,2003,1室1厅1卫,49.0,低层(共15层),33673.0,豪华装修,165,白云,新市,岗贝路171号,2018年05月17日,https://guangzhou.anjuke.com/prop/view/A1236170423?from=filter-saleMetro-salesxq&spread=commsearch_p&position=870&kwtype=filter&now_time=1529383468
橡树园 一房一厅 东南向望花园 格局方正,橡树园,2008,1室1厅1卫,37.2,低层(共16层),37664.0,精装修,140,天河,沙太,沙太南路316号,2018年06月16日,https://guangzhou.anjuke.com/prop/view/A1285867368?from=filter-saleMetro&spread=commsearch_p&position=869&kwtype=filter&now_time=1529383468
天河沙太南路橡树园精装1房.户型方正业主去别的地方发展急于出,橡树园,2003,1室1厅1卫,39.0,低层(共13层),42307.0,精装修,165,天河,沙太,沙太南路316号,2018年05月24日,https://guangzhou.anjuke.com/prop/view/A1251021495?from=filter-saleMetro&spread=commsearch_p&position=868&kwtype=filter&now_time=1529383468
凤仪苑 环境安静 刚需实用两房 首付四十来万轻松上车,凤仪苑(碧桂园凤凰城),2003,2室2厅1卫,78.0,低层(共6层),23076.0,精装修,180,增城,广园东,凤凰城大道,2018年05月12日,https://guangzhou.anjuke.com/prop/view/A1225976605?from=filter&spread=commsearch_p&position=1020&kwtype=filter&now_time=1529383489
时代倾城 精装N户型 靓楼层 旧证 急售,时代倾城,2013,2室2厅1卫,79.0,低层(共32层),20632.0,精装修,163,增城,荔城曾江,增江大道南3号,2018年05月31日,https://guangzhou.anjuke.com/prop/view/A1262204564?from=filter&spread=commsearch_p&position=1019&kwtype=filter&now_time=1529383489
翡翠绿洲 森林半岛 全新少住两房 保养如样板房 即买即住,翡翠绿洲森林半岛,2007,2室2厅1卫,74.0,低层(共9层),21486.0,精装修,159,增城,广园东,陈家林路159号,2018年06月08日,https://guangzhou.anjuke.com/prop/view/A1273941511?from=filter&spread=commsearch_p&position=1018&kwtype=filter&now_time=1529383489
汇港威华国际 紧急加推 小户型 地铁200米 来电预约送车位,汇港威华国际,2017,2室2厅1卫,73.0,低层(共30层),19178.0,精装修,140,增城,朱村,朱村大道东路,2018年05月18日,https://guangzhou.anjuke.com/prop/view/A1237041854?from=filter&spread=commsearch_p&position=1017&kwtype=filter&now_time=1529383489
笋盘推介森林半岛两房刚需房源首付只需30万抢手货,翡翠绿洲森林半岛,2015,2室2厅1卫,74.0,低层(共8层),22027.0,精装修,163,增城,广园东,陈家林路159号,2018年05月03日,https://guangzhou.anjuke.com/prop/view/A1211482428?from=filter&spread=commsearch_p&position=1016&kwtype=filter&now_time=1529383489
力诚凯怡湾  78平两房可改三房  证过两年 业主置换大甩卖,力诚凯怡湾,2008,2室1厅1卫,77.9,低层(共24层),19248.0,简单装修,150,增城,新塘,顺华一路11号,2018年06月12日,https://guangzhou.anjuke.com/prop/view/A1279745769?from=filter&spread=commsearch_p&position=1015&kwtype=filter&now_time=1529383489
新上有钥匙免手续费 送精致装修 找我拿优惠,汇港威华国际,2015,2室2厅1卫,77.0,低层(共29层),18831.0,精装修,145,增城,朱村,朱村大道东路,2018年06月06日,https://guangzhou.anjuke.com/prop/view/A1271338246?from=filter&spread=commsearch_p&position=1014&kwtype=filter&now_time=1529383489
凤凰城凤仪园 装修保养好 精致两房 亏本出售,凤仪苑(碧桂园凤凰城),2009,2室2厅1卫,78.0,低层(共7层),20769.0,精装修,162,增城,广园东,凤凰城大道,2018年06月05日,https://guangzhou.anjuke.com/prop/view/A1269540554?from=filter&spread=commsearch_p&position=1013&kwtype=filter&now_time=1529383489
城市假日园 36平大单间改一房一厅 户型方正 总价低,城市假日园,2003,1室1厅1卫,36.0,低层(共13层),46666.0,精装修,168,天河,东圃,旭景西路,2018年06月10日,https://guangzhou.anjuke.com/prop/view/A1277252181?from=filter-saleMetro&spread=commsearch_p&position=1012&kwtype=filter&now_time=1529383489
恒展江山时代 全新9栋开盘  21号线朱村站  坐享教育城,恒展江山时代,2018,3室2厅1卫,78.0,低层(共32层),22435.0,精装修,175,增城,朱村,广汕公路,2018年06月11日,https://guangzhou.anjuke.com/prop/view/A1278283025?from=filter&spread=commsearch_p&position=1011&kwtype=filter&now_time=1529383489
奥园誉峯 新货加推 70至95房两房至三房 带装修不限购,奥园誉峯,2018,2室2厅1卫,72.0,低层(共32层),22222.0,豪华装修,160,增城,永和,永平路29号,2018年04月18日,https://guangzhou.anjuke.com/prop/view/A1192432730?from=filter&spread=commsearch_p&position=1010&kwtype=filter&now_time=1529383489
北丽园，入读小学，临近市桥地铁站，精装修，拎包可入住,北丽园,1992,2室2厅1卫,71.0,低层(共6层),26056.0,精装修,185,番禺,市桥,北丽园一街,2018年06月10日,https://guangzhou.anjuke.com/prop/view/A1277289075?from=filter-saleMetro-salesxq&spread=commsearch_p&position=1009&kwtype=filter&now_time=1529383489
天河区可个人名义购 买的公寓 首付55万起  便宜到飞起,加拿大花园,2000,1室1厅1卫,30.0,低层(共12层),50000.0,豪华装修,150,天河,天河公园,枫叶路8号,2018年05月07日,https://guangzhou.anjuke.com/prop/view/A1217687539?from=filter&spread=commsearch_p&position=1008&kwtype=filter&now_time=1529383489
业主急着出售，36万首付住精装二房，税费低，可拎包入住,海伦春天,2012,2室2厅1卫,76.0,低层(共28层),18684.0,精装修,142,增城,永和,永顺大道东15号,2018年06月15日,https://guangzhou.anjuke.com/prop/view/A1283598982?from=filter&spread=commsearch_p&position=1007&kwtype=filter&now_time=1529383489
敏捷莱茵花园刚需小2房 江景小区 治安管理严格,敏捷莱茵花园,2012,2室2厅1卫,77.0,低层(共22层),19870.0,精装修,153,增城,荔城曾江,沿江东路4号,2018年04月28日,https://guangzhou.anjuke.com/prop/view/A1206446330?from=filter&spread=commsearch_p&position=1006&kwtype=filter&now_time=1529383489
增城 荔富湖畔 不限购 千亿教育配套 近地铁,荔富湖畔,2017,2室2厅1卫,76.0,低层(共26层),22368.0,精装修,170,增城,朱村,朱村大道东88号,2018年05月31日,https://guangzhou.anjuke.com/prop/view/A1262018425?from=filter&spread=commsearch_p&position=1005&kwtype=filter&now_time=1529383489
锦绣新天地，西向四房，户型方正采光好。,锦绣新天地,2010,4室2厅2卫,127.0,低层(共16层),20078.0,简单装修,255,增城,新塘,府前路29号,2018年05月30日,https://guangzhou.anjuke.com/prop/view/A1261736604?from=filter&spread=commsearch_p&position=1004&kwtype=filter&now_time=1529383489
南沙金茂湾 一二三期商铺 正在热售 想*的来电团购吧。,南沙金茂湾,2015,1室1厅1卫,47.0,低层(共12层),35106.0,毛坯,165,南沙,黄阁,焦西路,2018年06月03日,https://guangzhou.anjuke.com/prop/view/A1266803279?from=filter&spread=commsearch_p&position=1003&kwtype=filter&now_time=1529383489
证过五年 省级学位 电梯两房 全新家私 小区环境优美,华侨城,1995,1室1厅0卫,70.0,中层(共13层),24714.0,精装修,173,番禺,市桥西,西丽南路228号,2018年05月25日,https://guangzhou.anjuke.com/prop/view/A1252952838?from=filter&spread=commsearch_p&position=1002&kwtype=filter&now_time=1529383489
锦绣天伦两房高层172万，证过两年,锦绣天伦花园,2012,2室2厅1卫,77.0,中层(共32层),22337.0,简单装修,172,增城,新塘,新沙大道北30号,2018年05月25日,https://guangzhou.anjuke.com/prop/view/A1253711132?from=filter&spread=commsearch_p&position=1001&kwtype=filter&now_time=1529383489
海伦春天 2室 152万元 珍贵难求的好房。,海伦春天,2015,2室2厅1卫,78.0,低层(共28层),19487.0,精装修,152,增城,永和,永顺大道东15号,2018年06月10日,https://guangzhou.anjuke.com/prop/view/A1277117002?from=filter&spread=commsearch_p&position=1000&kwtype=filter&now_time=1529383489
南北向，阔绰客厅，超大阳台，身份象征，价格堪比毛坯房,富逸花园,2009,3室2厅1卫,79.1,中层(共7层),20857.0,简单装修,165,增城,新塘,广群路5号,2018年06月02日,https://guangzhou.anjuke.com/prop/view/A1265041832?from=filter&spread=commsearch_p&position=999&kwtype=filter&now_time=1529383489
滨江东 珠江新岸住宅性公寓 保养新净 高层北向景观一房一厅,好世界公寓,2016,1室1厅1卫,34.0,低层(共12层),52925.0,精装修,180,越秀,建设,越秀区建设五马路29-30号,2018年05月31日,https://guangzhou.anjuke.com/prop/view/A1262499860?from=filter&spread=commsearch_p&position=998&kwtype=filter&now_time=1529383489
中高楼层 产权清晰 小区配套齐全 随时方便看房,紫茗花园,2015,1室2厅1卫,71.3,中层(共17层),20333.0,毛坯,145,南沙,金洲,南沙街,2018年05月29日,https://guangzhou.anjuke.com/prop/view/A1259059647?from=filter-saleMetro&spread=commsearch_p&position=997&kwtype=filter&now_time=1529383489
时代倾城  临近地铁站 靠近万达广场 真图真 价格,时代倾城,2016,2室2厅1卫,79.0,低层(共30层),20253.0,精装修,160,增城,荔城曾江,增江大道南3号,2018年04月19日,https://guangzhou.anjuke.com/prop/view/A1193110269?from=filter&spread=commsearch_p&position=996&kwtype=filter&now_time=1529383489
锦绣新天地 首付50万买三房 低于市场价8万以上 满五年税少,锦绣新天地,2011,3室2厅1卫,89.0,低层(共18层),20224.0,豪华装修,180,增城,新塘,府前路29号,2018年06月03日,https://guangzhou.anjuke.com/prop/view/A1266640829?from=filter&spread=commsearch_p&position=995&kwtype=filter&now_time=1529383489
翡翠绿洲森林半岛    轻松入读育才,翡翠绿洲森林半岛,2007,2室2厅1卫,74.0,低层(共9层),21621.0,精装修,160,增城,广园东,陈家林路159号,2018年06月12日,https://guangzhou.anjuke.com/prop/view/A1279982586?from=filter&spread=commsearch_p&position=994&kwtype=filter&now_time=1529383489
西福蓝湾刚需户型 朱村地铁口700米 50万首付 接近单合同,西福蓝湾,2016,2室2厅1卫,73.0,低层(共26层),21917.0,精装修,160,增城,朱村,亚星路131号,2018年06月13日,https://guangzhou.anjuke.com/prop/view/A1280593298?from=filter&spread=commsearch_p&position=993&kwtype=filter&now_time=1529383489
"天上掉馅饼,没错 ,真的掉了 开园物业小区 笋到没朋友",开园物业小区,2010,3室2厅2卫,78.0,低层(共12层),7692.0,简单装修,60,增城,荔城富鹏,沙园路23号,2018年05月25日,https://guangzhou.anjuke.com/prop/view/A1253171780?from=filter&spread=commsearch_p&position=992&kwtype=filter&now_time=1529383489
豪装两房，证过两年，自己实地看过这套房，保养很好,翡翠绿洲森林半岛,2010,2室1厅1卫,74.0,低层(共11层),22297.0,豪华装修,165,增城,广园东,陈家林路159号,2018年05月21日,https://guangzhou.anjuke.com/prop/view/A1244187599?from=filter&spread=commsearch_p&position=991&kwtype=filter&now_time=1529383489
亚太新城标准三房 坐北向南 超市地铁附近,富逸花园,2009,3室2厅1卫,100.0,低层(共7层),16000.0,简单装修,160,增城,新塘,广群路5号,2018年06月16日,https://guangzhou.anjuke.com/prop/view/A1285424541?from=filter&spread=commsearch_p&position=990&kwtype=filter&now_time=1529383489
富丽园 140万 2室1厅1卫 普通装修，价格真实机会难得快,富丽园,2009,2室1厅1卫,81.0,低层(共7层),17283.0,简单装修,140,增城,新塘,汇太中路216号,2018年06月16日,https://guangzhou.anjuke.com/prop/view/A1285383802?from=filter&spread=commsearch_p&position=989&kwtype=filter&now_time=1529383489
新塘新康花园 康馨苑 南北对流 大二房 楼层好,新康花园,2000,2室2厅1卫,82.0,低层(共6层),21341.0,简单装修,175,增城,新塘,广深大道108号,2018年06月04日,https://guangzhou.anjuke.com/prop/view/A1268271538?from=filter&spread=commsearch_p&position=988&kwtype=filter&now_time=1529383489
新塘 盛世名门 精致两房 安静 采光好 近地铁 业主诚心出售,新都盛世名门,2011,2室2厅1卫,76.0,中层(共11层),24342.0,简单装修,185,增城,新塘,东进东路8号,2018年06月06日,https://guangzhou.anjuke.com/prop/view/A1271006866?from=filter&spread=commsearch_p&position=1140&kwtype=filter&now_time=1529383509
锦绣天伦77平150万装修两房  首付40万 机不可失 笋,锦绣天伦花园,2014,2室1厅1卫,77.6,高层(共32层),19332.0,简单装修,150,增城,新塘,新沙大道北30号,2018年05月22日,https://guangzhou.anjuke.com/prop/view/A1246095489?from=filter&spread=commsearch_p&position=1139&kwtype=filter&now_time=1529383509
力诚凯怡湾  77平两房  业主急卖  过两年  送家私电器,力诚凯怡湾,2010,2室1厅1卫,78.0,中层(共24层),20512.0,简单装修,160,增城,新塘,顺华一路11号,2018年04月04日,https://guangzhou.anjuke.com/prop/view/A1174200386?from=filter&spread=commsearch_p&position=1138&kwtype=filter&now_time=1529383509
新世界花园  沙村地铁口  实用2房 业主诚意出售,新塘新世界花园,2006,2室2厅1卫,77.0,中层(共6层),22077.0,简单装修,170,增城,新塘,花园东路6号,2018年05月04日,https://guangzhou.anjuke.com/prop/view/A1212697908?from=filter&spread=commsearch_p&position=1137&kwtype=filter&now_time=1529383509
